subject,segment_index,source_label,target_label,window_start_seconds,window_end_seconds,mean_hr,std_hr,min_hr,max_hr,mean_ibi,std_ibi,min_ibi,max_ibi,rmssd,sdnn,nn50,pnn50,num_peaks,peak_density,mean_peak_amp,std_peak_amp,mean_signal,std_signal,min_signal,max_signal,range_signal,rms_signal,skewness,kurtosis
S3,210,baseline,non-stress,1400.0,1460.0,89.95334038876412,62.07497263118676,41.73913043478261,240.0,0.8845615671641791,0.3421025143208298,0.25,1.4375,0.42660958572957974,0.3421025143208298,60.0,0.9090909090909091,68.0,1.1333333333333333,0.458884060382843,0.6126258969306946,0.0016880080802366138,0.5121633410453796,-3.2600440979003906,4.559362411499023,7.819406509399414,0.5121660828590393,0.8045170307159424,21.399852752685547
S3,211,baseline,non-stress,1405.0,1465.0,93.2295179625218,65.64394589408367,41.73913043478261,240.0,0.8706341911764706,0.34912703785931465,0.25,1.4375,0.43090376540164216,0.34912703785931465,62.0,0.9253731343283582,69.0,1.15,0.46368667483329773,0.6065731048583984,-0.002044348744675517,0.5173513889312744,-3.2600440979003906,4.559362411499023,7.819406509399414,0.5173554420471191,0.7872332334518433,20.484132766723633
S3,212,baseline,non-stress,1410.0,1470.0,92.8956566309301,65.82001673083485,41.73913043478261,240.0,0.8766084558823529,0.35205887859872137,0.25,1.4375,0.4383071578762117,0.35205887859872137,61.0,0.9104477611940298,69.0,1.15,0.4709397554397583,0.6044208407402039,0.0018859249539673328,0.5216749906539917,-3.2600440979003906,4.559362411499023,7.819406509399414,0.5216783881187439,0.7400227785110474,19.712404251098633
S3,213,baseline,non-stress,1415.0,1475.0,90.7247179972522,63.75822088958772,41.73913043478261,240.0,0.8845615671641791,0.3436965191593384,0.25,1.4375,0.414903644630475,0.3436965191593384,60.0,0.9090909090909091,68.0,1.1333333333333333,0.48524755239486694,0.604902446269989,0.0006615958991460502,0.5271774530410767,-3.2600440979003906,4.559362411499023,7.819406509399414,0.5271778702735901,0.7132518887519836,18.810314178466797
S3,214,baseline,non-stress,1420.0,1480.0,88.67795807228369,63.31582088836666,41.73913043478261,240.0,0.8986742424242424,0.33469082923448695,0.25,1.4375,0.39090374669820227,0.33469082923448695,58.0,0.8923076923076924,67.0,1.1166666666666667,0.49800053238868713,0.6052754521369934,-0.0007530022412538528,0.5318805575370789,-3.2600440979003906,4.559362411499023,7.819406509399414,0.5318810939788818,0.692453920841217,18.077747344970703
S3,215,baseline,non-stress,1425.0,1485.0,88.70136086734955,63.30800231437865,41.73913043478261,240.0,0.8984375,0.3349560628482873,0.25,1.4375,0.3899802371102136,0.3349560628482873,58.0,0.8923076923076924,67.0,1.1166666666666667,0.5034409165382385,0.6036399006843567,0.0015706478152424097,0.5353561043739319,-3.2600440979003906,4.559362411499023,7.819406509399414,0.5353584289550781,0.6611478328704834,17.540517807006836
S3,216,baseline,non-stress,1430.0,1490.0,80.29708406201372,59.90134084523455,41.73913043478261,240.0,0.9642137096774194,0.309707623721272,0.25,1.4375,0.391321101078884,0.309707623721272,55.0,0.9016393442622951,63.0,1.05,0.46394819021224976,0.5938994288444519,-0.002243719296529889,0.5100340843200684,-3.2600440979003906,4.559362411499023,7.819406509399414,0.5100390911102295,0.8520424962043762,21.204172134399414
S3,217,stress,stress,2245.0,2305.0,107.8265506421273,35.08026886668897,45.714285714285715,213.33333333333334,0.62060546875,0.21630308260473663,0.28125,1.3125,0.2895787974528013,0.21630308260473663,69.0,0.7263157894736842,97.0,1.6166666666666667,0.6293660998344421,0.6241058111190796,0.007605586666613817,0.575975775718689,-2.655910015106201,3.2024009227752686,5.858310699462891,0.5760259628295898,0.5182350873947144,5.834505081176758
S3,218,stress,stress,2250.0,2310.0,107.42400147187314,33.28538780035017,45.714285714285715,213.33333333333334,0.6138853092783505,0.19663321199951078,0.28125,1.3125,0.2709006201471192,0.19663321199951078,68.0,0.7083333333333334,98.0,1.6333333333333333,0.5796720385551453,0.5761237144470215,-0.0014963237335905433,0.5503563284873962,-2.655910015106201,3.2024009227752686,5.858310699462891,0.5503583550453186,0.31089910864830017,5.755043983459473
S3,219,stress,stress,2255.0,2315.0,107.94130414522787,31.46945005853577,45.714285714285715,213.33333333333334,0.6030618686868687,0.18032515032627833,0.28125,1.3125,0.2536160282080583,0.18032515032627833,68.0,0.6938775510204082,100.0,1.6666666666666667,0.5732187032699585,0.5704813599586487,-0.0006874978425912559,0.5473840236663818,-2.655910015106201,3.2024009227752686,5.858310699462891,0.5473844408988953,0.3148286044597626,5.915988922119141
S3,220,stress,stress,2260.0,2320.0,108.17732852961484,31.333261432589442,51.2,213.33333333333334,0.5997474747474747,0.17184927307895287,0.28125,1.171875,0.24088017380302917,0.17184927307895287,69.0,0.7040816326530612,100.0,1.6666666666666667,0.5533711314201355,0.5414944291114807,0.0023337407037615776,0.5113588571548462,-2.022484064102173,3.2024009227752686,5.224884986877441,0.511364221572876,0.4106648862361908,5.571239471435547
S3,221,stress,stress,2265.0,2325.0,104.71988108962158,29.092620158884774,51.2,213.33333333333334,0.6177512886597938,0.17696256984435063,0.28125,1.171875,0.23441297435417885,0.17696256984435063,68.0,0.7083333333333334,98.0,1.6333333333333333,0.5733444094657898,0.5487689971923828,-5.079712536826264e-06,0.5215160846710205,-2.022484064102173,3.2024009227752686,5.224884986877441,0.5215160846710205,0.3847072720527649,5.086380958557129
S3,222,stress,stress,2270.0,2330.0,103.86986031766988,29.686028924001928,51.2,213.33333333333334,0.6236842105263158,0.17801767250578446,0.28125,1.171875,0.23396462299636198,0.17801767250578446,68.0,0.723404255319149,96.0,1.6,0.6169562935829163,0.5578239560127258,-0.002002040622755885,0.5395615696907043,-2.022484064102173,3.2024009227752686,5.224884986877441,0.5395652651786804,0.4202663004398346,4.366953372955322
S3,223,stress,stress,2275.0,2335.0,102.83885290428616,28.934787966733765,51.2,213.33333333333334,0.6279605263157895,0.17499845418787005,0.28125,1.171875,0.22409874165340218,0.17499845418787005,68.0,0.723404255319149,96.0,1.6,0.5670284628868103,0.4824056327342987,0.0015274281613528728,0.4978466331958771,-2.022484064102173,3.076079845428467,5.098564147949219,0.4978489577770233,0.18384119868278503,3.9918160438537598
S3,224,stress,stress,2280.0,2340.0,99.83186437421637,29.539769307689742,40.851063829787236,213.33333333333334,0.6567651098901099,0.21209270504676453,0.28125,1.46875,0.24742598500471924,0.21209270504676453,67.0,0.7444444444444445,92.0,1.5333333333333334,0.5642234086990356,0.5124749541282654,-9.367031452711672e-05,0.5159095525741577,-2.4546666145324707,3.076079845428467,5.5307464599609375,0.5159096121788025,0.10792694240808487,4.534594535827637
S3,225,stress,stress,2285.0,2345.0,98.8352259869532,26.475903409406463,40.851063829787236,182.85714285714286,0.65625,0.20386988315649215,0.328125,1.46875,0.22870455301424247,0.20386988315649215,62.0,0.6888888888888889,92.0,1.5333333333333334,0.5497846603393555,0.5113240480422974,0.0030083083547651768,0.5069303512573242,-2.4546666145324707,3.076079845428467,5.5307464599609375,0.5069392919540405,0.11495403945446014,4.9334588050842285
S3,226,stress,stress,2290.0,2350.0,95.97082350877108,25.769911724400743,40.851063829787236,182.85714285714286,0.6750710227272727,0.20569235115154255,0.328125,1.46875,0.2305360893001952,0.20569235115154255,63.0,0.7241379310344828,89.0,1.4833333333333334,0.5573452115058899,0.4722645580768585,-0.001986828865483403,0.5198630094528198,-2.5546066761016846,2.0133399963378906,4.567946434020996,0.5198668837547302,-0.19530677795410156,3.5453062057495117
S3,227,stress,stress,2295.0,2355.0,93.5121857315119,25.261061714601567,40.851063829787236,182.85714285714286,0.6905886627906976,0.20228218157659436,0.328125,1.46875,0.24090773114715638,0.20228218157659436,62.0,0.7294117647058823,87.0,1.45,0.6038696765899658,0.5382212400436401,0.0005653181578963995,0.5477872490882874,-2.5546066761016846,2.4278404712677,4.982447147369385,0.5477875471115112,0.056899428367614746,3.4045681953430176
S3,228,stress,stress,2300.0,2360.0,91.52413869282154,23.74140184307179,40.851063829787236,182.85714285714286,0.7014705882352941,0.1975554814541858,0.328125,1.46875,0.23676853211020052,0.1975554814541858,58.0,0.6904761904761905,86.0,1.4333333333333333,0.5962445139884949,0.5356369614601135,0.0005470676114782691,0.543022096157074,-2.5546066761016846,2.4278404712677,4.982447147369385,0.5430223941802979,0.0512411929666996,3.518465995788574
S3,229,stress,stress,2305.0,2365.0,92.568729555649,24.522049808066388,40.851063829787236,182.85714285714286,0.6946691176470589,0.1958401393636814,0.328125,1.46875,0.22948773504419423,0.1958401393636814,58.0,0.6904761904761905,86.0,1.4333333333333333,0.6103883385658264,0.5344149470329285,-0.000366482709068805,0.5566738843917847,-2.5546066761016846,2.4278404712677,4.982447147369385,0.5566740036010742,0.017894793301820755,3.1125540733337402
S3,230,stress,stress,2310.0,2370.0,94.84340110795381,30.39746986688967,40.851063829787236,213.33333333333334,0.6954941860465116,0.22135266710963022,0.28125,1.46875,0.24917718455241963,0.22135266710963022,60.0,0.7058823529411765,87.0,1.45,0.6251926422119141,0.5407794713973999,0.0027610817924141884,0.5669711232185364,-2.5546066761016846,2.4278404712677,4.982447147369385,0.566977858543396,-0.08040940761566162,3.188511371612549
S3,231,stress,stress,2315.0,2375.0,95.94847927171482,33.676611621769204,40.851063829787236,213.33333333333334,0.6965073529411765,0.2296193560202832,0.28125,1.46875,0.26789666747080726,0.2296193560202832,64.0,0.7619047619047619,86.0,1.4333333333333333,0.6712974309921265,0.5354441404342651,0.0007519645732827485,0.5906715393066406,-2.5546066761016846,2.4278404712677,4.982447147369385,0.5906720161437988,-0.11666396260261536,2.498800277709961
S3,232,stress,stress,2320.0,2380.0,97.59328202468949,33.61069938390515,40.851063829787236,213.33333333333334,0.6833692528735632,0.22494137080010498,0.28125,1.46875,0.26218272284779504,0.22494137080010498,66.0,0.7674418604651163,88.0,1.4666666666666666,0.6629243493080139,0.5148133635520935,-0.0019599655643105507,0.5880576372146606,-2.5546066761016846,2.4278404712677,4.982447147369385,0.5880609154701233,-0.15437676012516022,2.4856181144714355
S3,233,stress,stress,2325.0,2385.0,100.28780618071669,36.96270274243384,40.851063829787236,213.33333333333334,0.6729403409090909,0.22941962500736537,0.28125,1.46875,0.26621595857876645,0.22941962500736537,68.0,0.7816091954022989,89.0,1.4833333333333334,0.7964704632759094,0.9207231998443604,0.0011978981783613563,0.7719494700431824,-5.49231481552124,7.125771999359131,12.618086814880371,0.7719504237174988,0.7385185956954956,16.23927879333496
S3,234,stress,stress,2330.0,2390.0,97.80817075660333,37.03672195361016,40.851063829787236,213.33333333333334,0.693859011627907,0.24071344251747998,0.28125,1.46875,0.27022402708896276,0.24071344251747998,65.0,0.7647058823529411,87.0,1.45,0.7817040681838989,0.9186584949493408,0.000600583094637841,0.7673004865646362,-5.49231481552124,7.125771999359131,12.618086814880371,0.7673007845878601,0.7236208319664001,16.64304542541504
S3,235,stress,stress,2335.0,2395.0,96.64751472327083,36.24019337360616,40.851063829787236,213.33333333333334,0.6988467261904762,0.23727559287859618,0.28125,1.46875,0.266266500351316,0.23727559287859618,61.0,0.7349397590361446,85.0,1.4166666666666667,0.7759707570075989,0.9284543991088867,-0.0015078309224918485,0.7593969106674194,-5.49231481552124,7.125771999359131,12.618086814880371,0.7593984007835388,0.7587324976921082,17.448381423950195
S3,236,stress,stress,2340.0,2400.0,95.98909354453663,36.02446291846972,38.4,213.33333333333334,0.7010788690476191,0.23067238735941065,0.28125,1.5625,0.25457619851608987,0.23067238735941065,60.0,0.7228915662650602,85.0,1.4166666666666667,0.7505921125411987,0.9226520657539368,-0.0007645987207069993,0.7336968779563904,-5.49231481552124,7.125771999359131,12.618086814880371,0.7336972951889038,0.8816437125205994,20.02181053161621
S3,237,stress,stress,2345.0,2405.0,94.02018306207609,37.939057138615844,21.942857142857143,213.33333333333334,0.7392578125,0.3249623790387548,0.28125,2.734375,0.34353416699420897,0.3249623790387548,61.0,0.7721518987341772,81.0,1.35,0.762727677822113,0.9445551633834839,-0.0007493610610254109,0.729765772819519,-5.49231481552124,7.125771999359131,12.618086814880371,0.7297661900520325,0.8972393870353699,20.51778793334961
S3,238,stress,stress,2350.0,2410.0,93.40748924734481,38.78099435783528,22.325581395348838,213.33333333333334,0.7573180379746836,0.3597646436384344,0.28125,2.6875,0.4564148916120687,0.3597646436384344,61.0,0.782051282051282,80.0,1.3333333333333333,0.7016293406486511,0.9416772723197937,0.001889583421871066,0.679533064365387,-5.49231481552124,7.125771999359131,12.618086814880371,0.6795356869697571,1.1747496128082275,27.417402267456055
S3,239,stress,stress,2355.0,2415.0,93.33056041901563,38.41342779101358,22.325581395348838,213.33333333333334,0.7580128205128205,0.36220098110999743,0.28125,2.6875,0.46035846444628087,0.36220098110999743,64.0,0.8311688311688312,79.0,1.3166666666666667,0.7055197358131409,0.9950153231620789,0.0003943171468563378,0.7124942541122437,-5.49231481552124,7.125771999359131,12.618086814880371,0.7124943733215332,1.205005407333374,25.326738357543945
S3,240,stress,stress,2360.0,2420.0,97.87046575333667,45.490662467733905,13.195876288659793,240.0,0.7820833333333334,0.5610681622039241,0.25,4.546875,0.5996715299515724,0.5610681622039241,63.0,0.8513513513513513,76.0,1.2666666666666666,0.8228172063827515,1.038224220275879,-0.0002528953773435205,0.7537903189659119,-5.49231481552124,7.125771999359131,12.618086814880371,0.7537903189659119,0.9664366841316223,20.40203094482422
S3,241,stress,stress,2365.0,2425.0,99.86293337498039,46.52213873330981,13.195876288659793,240.0,0.7745535714285714,0.5628461494204607,0.25,4.546875,0.5966051935661737,0.5628461494204607,65.0,0.8552631578947368,78.0,1.3,0.8740339875221252,1.0492112636566162,-0.0024322487879544497,0.7788524031639099,-5.49231481552124,7.125771999359131,12.618086814880371,0.7788562178611755,0.9110381007194519,18.08065414428711
S3,242,stress,stress,2370.0,2430.0,99.64884568671667,43.98566324494967,13.195876288659793,240.0,0.7636217948717948,0.5550406794452873,0.25,4.546875,0.5937232991262215,0.5550406794452873,61.0,0.7922077922077922,79.0,1.3166666666666667,0.907928466796875,1.1009019613265991,-0.002669143257662654,0.8028295636177063,-5.49231481552124,7.125771999359131,12.618086814880371,0.8028340339660645,0.9303510189056396,16.582826614379883
S3,243,stress,stress,2375.0,2435.0,98.41555271198462,41.251816256478264,13.195876288659793,240.0,0.7642227564102564,0.5534697714596939,0.25,4.546875,0.5890723768936682,0.5534697714596939,58.0,0.7532467532467533,79.0,1.3166666666666667,0.8581767082214355,1.116458773612976,-0.0010857789311558008,0.7850707173347473,-5.49231481552124,7.125771999359131,12.618086814880371,0.7850714325904846,1.0116666555404663,18.32880401611328
S3,244,stress,stress,2380.0,2440.0,100.57709393335605,41.26867204899973,13.195876288659793,240.0,0.7537579113924051,0.5610654130158649,0.25,4.546875,0.5642750438573305,0.5610654130158649,54.0,0.6923076923076923,80.0,1.3333333333333333,0.8940954208374023,1.1133266687393188,0.0019036027370020747,0.8009784817695618,-5.49231481552124,7.125771999359131,12.618086814880371,0.8009807467460632,0.923083484172821,16.845205307006836
S3,245,stress,stress,2385.0,2445.0,100.67035143671113,37.15244353630554,22.325581395348838,240.0,0.6933823529411764,0.3427959393168343,0.25,2.6875,0.4602149552758187,0.3427959393168343,58.0,0.6904761904761905,86.0,1.4333333333333333,0.7146791219711304,0.7893491387367249,-0.0016263218130916357,0.6401656270027161,-3.75614857673645,4.226224899291992,7.982373237609863,0.640167772769928,0.4558006227016449,9.187128067016602
S3,246,stress,stress,2390.0,2450.0,102.43863416496038,35.43381232722801,22.325581395348838,240.0,0.6657986111111112,0.3001346490040648,0.25,2.6875,0.40669541269587145,0.3001346490040648,63.0,0.7078651685393258,91.0,1.5166666666666666,0.6636966466903687,0.7814925909042358,-0.0024363293778151274,0.6299479603767395,-3.75614857673645,4.226224899291992,7.982373237609863,0.6299526691436768,0.4830120801925659,9.949326515197754
S3,247,stress,stress,2395.0,2455.0,102.82288204618095,39.05075959696756,22.325581395348838,240.0,0.6846264367816092,0.34498479190110776,0.25,2.6875,0.47966045346446123,0.34498479190110776,60.0,0.6976744186046512,88.0,1.4666666666666666,0.691645622253418,0.7848086953163147,0.0011614521499723196,0.6325912475585938,-3.75614857673645,4.226224899291992,7.982373237609863,0.6325923204421997,0.4625621438026428,9.731393814086914
S3,248,stress,stress,2400.0,2460.0,103.90593370886941,40.016620291067234,22.325581395348838,240.0,0.681573275862069,0.3486237033661817,0.25,2.6875,0.48713928962874675,0.3486237033661817,60.0,0.6976744186046512,88.0,1.4666666666666666,0.7137786746025085,0.7898972630500793,0.00047828623792156577,0.6410033106803894,-3.75614857673645,4.226224899291992,7.982373237609863,0.641003429889679,0.4699645936489105,9.171270370483398
S3,249,stress,stress,2405.0,2465.0,107.99748477151628,44.07668765826743,43.146067415730336,240.0,0.6467696629213483,0.25207201804624974,0.25,1.390625,0.3272444895883032,0.25207201804624974,62.0,0.7045454545454546,90.0,1.5,0.7731313705444336,0.811084508895874,0.001028537517413497,0.6701200604438782,-3.75614857673645,4.226224899291992,7.982373237609863,0.6701208353042603,0.5102502107620239,7.810513496398926
S3,250,stress,stress,2410.0,2470.0,107.49711780375917,43.124392948339086,43.146067415730336,240.0,0.6443212365591398,0.24218503781117437,0.25,1.390625,0.3180844434193229,0.24218503781117437,65.0,0.7065217391304348,94.0,1.5666666666666667,0.7684512138366699,0.7946672439575195,0.0011344385566189885,0.6736943125724792,-3.75614857673645,4.226224899291992,7.982373237609863,0.6736952662467957,0.5056517124176025,7.591068267822266
S3,251,stress,stress,2415.0,2475.0,109.31787055564878,42.03932874915525,43.146067415730336,240.0,0.6266447368421053,0.22784740775856802,0.25,1.390625,0.308341681828227,0.22784740775856802,65.0,0.6914893617021277,96.0,1.6,0.7209201455116272,0.712069034576416,-0.0004928657435812056,0.6167011857032776,-3.2753119468688965,3.4517312049865723,6.727043151855469,0.6167013645172119,0.28887829184532166,5.7371015548706055
S3,252,stress,stress,2420.0,2480.0,107.21455451042232,38.68364636789178,49.87012987012987,240.0,0.6289893617021277,0.21429903953185,0.25,1.203125,0.283518331839843,0.21429903953185,64.0,0.6881720430107527,95.0,1.5833333333333333,0.690980076789856,0.678617000579834,-0.0010131985181942582,0.5953641533851624,-3.2753119468688965,3.4517312049865723,6.727043151855469,0.5953649878501892,0.3819022476673126,5.624398231506348
S3,253,stress,stress,2425.0,2485.0,104.5001743582253,37.3766504434675,49.87012987012987,240.0,0.6426411290322581,0.21381267805954374,0.25,1.203125,0.29477590281506183,0.21381267805954374,67.0,0.7282608695652174,94.0,1.5666666666666667,0.6623417735099792,0.6420183777809143,0.0022605815902352333,0.5670753717422485,-3.2753119468688965,3.4517312049865723,6.727043151855469,0.5670798420906067,0.3242345452308655,5.7584228515625
S3,254,stress,stress,2430.0,2490.0,106.86999198302928,41.59585542182878,49.87012987012987,240.0,0.637466755319149,0.21810290625741213,0.25,1.203125,0.2898549240846687,0.21810290625741213,70.0,0.7526881720430108,95.0,1.5833333333333333,0.6192236542701721,0.5311325788497925,-0.0016659877728670835,0.5446512699127197,-2.2440009117126465,2.9501025676727295,5.194103240966797,0.5446537733078003,0.05304379016160965,2.9308953285217285
S3,255,stress,stress,2435.0,2495.0,105.13452400218561,43.481932697460074,45.1764705882353,240.0,0.659375,0.24053479550206913,0.25,1.328125,0.28971064027973176,0.24053479550206913,71.0,0.797752808988764,91.0,1.5166666666666666,0.644011914730072,0.5325789451599121,-0.00010387910151621327,0.5472983121871948,-2.2440009117126465,2.9501025676727295,5.194103240966797,0.5472983121871948,0.0437687411904335,2.829275131225586
S3,256,stress,stress,2440.0,2500.0,99.72052137170195,44.18519318479321,40.851063829787236,240.0,0.7011029411764705,0.2555202602020091,0.25,1.46875,0.32283865225047753,0.2555202602020091,70.0,0.8333333333333334,86.0,1.4333333333333333,0.6218802332878113,0.5173413157463074,0.00020286589278839529,0.5118057727813721,-2.102917194366455,2.9501025676727295,5.0530195236206055,0.5118058323860168,0.17005228996276855,3.350846767425537
S3,257,stress,stress,2445.0,2505.0,100.31245982641869,45.17688416027557,40.851063829787236,240.0,0.7027573529411765,0.2635131933526939,0.25,1.46875,0.3254032525739629,0.2635131933526939,70.0,0.8333333333333334,86.0,1.4333333333333333,0.5823056101799011,0.4842522144317627,-0.0011104063596576452,0.4872432351112366,-2.102917194366455,2.9501025676727295,5.0530195236206055,0.48724448680877686,0.053804557770490646,3.651055335998535
S3,258,stress,stress,2450.0,2510.0,98.55690479936179,45.92128259102995,40.851063829787236,240.0,0.7206325301204819,0.27235988809034717,0.25,1.46875,0.337778121911068,0.27235988809034717,68.0,0.8292682926829268,84.0,1.4,0.6341027617454529,0.525505542755127,0.0008093556971289217,0.5440091490745544,-2.102917194366455,2.9501025676727295,5.0530195236206055,0.5440097451210022,0.06534145772457123,3.1352391242980957
S3,259,stress,stress,2455.0,2515.0,97.85271285239634,44.08086441292098,40.851063829787236,240.0,0.7176067073170732,0.2638230270548842,0.25,1.46875,0.3126060776750553,0.2638230270548842,67.0,0.8271604938271605,83.0,1.3833333333333333,0.6696131825447083,0.5433609485626221,-0.000580574618652463,0.5583674311637878,-2.102917194366455,2.9501025676727295,5.0530195236206055,0.5583677291870117,0.10892947763204575,2.7845630645751953
S3,260,stress,stress,2460.0,2520.0,99.8231123138532,44.948779179774846,40.851063829787236,240.0,0.7010542168674698,0.2552485929424205,0.25,1.46875,0.28746416631140265,0.2552485929424205,68.0,0.8292682926829268,84.0,1.4,0.6413341164588928,0.5321497917175293,-0.00015039618301670998,0.5492309927940369,-2.102917194366455,2.9501025676727295,5.0530195236206055,0.5492309927940369,0.07508639991283417,3.007580280303955
S3,261,stress,stress,2465.0,2525.0,94.52851607264071,39.83089292075353,40.0,240.0,0.7301311728395061,0.26222764229129075,0.25,1.5,0.3229549918453228,0.26222764229129075,69.0,0.8625,82.0,1.3666666666666667,0.629889965057373,0.4987473785877228,0.0012352183694019914,0.5371567606925964,-2.102917194366455,2.2526628971099854,4.3555803298950195,0.537158191204071,0.027264149859547615,2.7211880683898926
S3,262,stress,stress,2470.0,2530.0,95.45675047199015,39.5955696555599,40.0,240.0,0.7219503012048193,0.2605293823904795,0.25,1.5,0.3199986378710529,0.2605293823904795,70.0,0.8536585365853658,84.0,1.4,0.6441731452941895,0.505280077457428,-0.0005526294116862118,0.54817795753479,-2.102917194366455,2.2526628971099854,4.3555803298950195,0.5481781959533691,0.056739442050457,2.4581236839294434
S3,263,stress,stress,2475.0,2535.0,95.14030063188147,43.2134121906667,40.0,240.0,0.7359182098765432,0.26875095259700094,0.25,1.5,0.33464504282522994,0.26875095259700094,68.0,0.85,82.0,1.3666666666666667,0.6196141242980957,0.497353732585907,7.474273297702894e-05,0.5359597206115723,-2.102917194366455,2.2526628971099854,4.3555803298950195,0.5359597206115723,0.01888454705476761,2.710921287536621
S3,264,stress,stress,2480.0,2540.0,92.9042253604171,42.963991922561604,40.0,240.0,0.7503955696202531,0.2636335751724727,0.25,1.5,0.33677733052057424,0.2636335751724727,66.0,0.8461538461538461,80.0,1.3333333333333333,0.574158787727356,0.4784288704395294,0.00036010381882078946,0.49870577454566956,-2.016329288482666,2.2526628971099854,4.2689924240112305,0.4987058937549591,0.11171860992908478,3.3993115425109863
S3,265,stress,stress,2485.0,2545.0,89.1609880379673,41.366207779221504,40.0,240.0,0.7747564935064936,0.25853371732435343,0.25,1.5,0.3338800597904252,0.25853371732435343,62.0,0.8157894736842105,78.0,1.3,0.5591490268707275,0.48423710465431213,0.0002285999507876113,0.4873657524585724,-2.016329288482666,2.2526628971099854,4.2689924240112305,0.48736581206321716,0.24860869348049164,3.487020969390869
S3,266,stress,stress,2490.0,2550.0,83.8859089826469,35.700215036090334,40.0,240.0,0.807643581081081,0.25453713429971997,0.25,1.5,0.3295184047466557,0.25453713429971997,60.0,0.821917808219178,75.0,1.25,0.5199148654937744,0.4774167239665985,0.0023485978599637747,0.442020982503891,-2.016329288482666,2.2526628971099854,4.2689924240112305,0.44202721118927,0.4645930826663971,4.653388023376465
S3,267,stress,stress,2495.0,2555.0,85.17147459508055,37.921983765874,40.0,240.0,0.8044763513513513,0.26049856424657164,0.25,1.5,0.3195009871332319,0.26049856424657164,61.0,0.8356164383561644,75.0,1.25,0.512923002243042,0.48036178946495056,0.00041013857116922736,0.44021233916282654,-2.016329288482666,2.2526628971099854,4.2689924240112305,0.44021251797676086,0.48170965909957886,4.772517681121826
S3,268,stress,stress,2500.0,2560.0,82.66501668869167,36.62743574190699,40.0,240.0,0.8279079861111112,0.26978579787137985,0.25,1.5,0.3068929188566693,0.26978579787137985,60.0,0.8450704225352113,73.0,1.2166666666666666,0.49645891785621643,0.48813438415527344,-3.334445136715658e-05,0.43149274587631226,-2.016329288482666,2.2526628971099854,4.2689924240112305,0.43149274587631226,0.49516767263412476,5.345959663391113
S3,269,stress,stress,2505.0,2565.0,81.74918850921556,35.14332939979848,40.0,240.0,0.8309461805555556,0.26543761758819706,0.25,1.5,0.2922169785348108,0.26543761758819706,59.0,0.8309859154929577,73.0,1.2166666666666666,0.49685510993003845,0.4871535301208496,0.0013373477850109339,0.4237537384033203,-2.016329288482666,2.2526628971099854,4.2689924240112305,0.42375585436820984,0.528842568397522,5.8795270919799805
S3,270,stress,stress,2510.0,2570.0,81.94681771831841,34.57736288930785,40.0,240.0,0.8229166666666666,0.2532744543351145,0.25,1.5,0.30505547254429866,0.2532744543351145,60.0,0.8450704225352113,73.0,1.2166666666666666,0.4784204661846161,0.557253360748291,0.0002695582224987447,0.3781373202800751,-1.264343500137329,3.554373025894165,4.818716526031494,0.3781374394893646,1.7274197340011597,12.839635848999023
S3,271,stress,stress,2515.0,2575.0,82.58233647561059,34.39945698431603,39.183673469387756,240.0,0.8159246575342466,0.25328596289208444,0.25,1.53125,0.2847486861007634,0.25328596289208444,62.0,0.8611111111111112,74.0,1.2333333333333334,0.4127582609653473,0.5306794047355652,0.0002663231280166656,0.34767279028892517,-1.264343500137329,3.554373025894165,4.818716526031494,0.34767287969589233,2.0468175411224365,17.35400390625
S3,272,stress,stress,2520.0,2580.0,79.05936260195554,29.220924111544473,39.183673469387756,240.0,0.8373679577464789,0.24476778112275885,0.25,1.53125,0.28497043236347974,0.24476778112275885,60.0,0.8571428571428571,72.0,1.2,0.4105508327484131,0.5397798418998718,8.763645746512339e-05,0.34369856119155884,-1.264343500137329,3.554373025894165,4.818716526031494,0.34369856119155884,2.12872576713562,18.290035247802734
S3,273,stress,stress,2525.0,2585.0,77.9686914651736,29.82986141096344,39.183673469387756,240.0,0.8525815217391305,0.2530732505037038,0.25,1.53125,0.30089313474820745,0.2530732505037038,58.0,0.8529411764705882,70.0,1.1666666666666667,0.36864590644836426,0.4918387532234192,-0.0011066156439483166,0.33026325702667236,-2.1107492446899414,3.554373025894165,5.665122032165527,0.3302651047706604,1.3752799034118652,20.4195556640625
S3,274,stress,stress,2530.0,2590.0,76.2289574706948,29.101226778513997,39.183673469387756,240.0,0.8684329710144928,0.2493396764780388,0.25,1.53125,0.30816152017794557,0.2493396764780388,60.0,0.8823529411764706,70.0,1.1666666666666667,0.3394030034542084,0.4589928686618805,0.00038889655843377113,0.310155987739563,-2.1107492446899414,3.554373025894165,5.665122032165527,0.3101562261581421,1.480065107345581,25.18377113342285
S3,275,stress,stress,2535.0,2595.0,76.86970519737521,23.370120438197578,39.183673469387756,160.0,0.8493303571428571,0.24569444950170094,0.375,1.53125,0.29326562554896063,0.24569444950170094,61.0,0.8840579710144928,71.0,1.1833333333333333,0.30983808636665344,0.4540349245071411,-0.0004891172284260392,0.29870182275772095,-2.1107492446899414,3.554373025894165,5.665122032165527,0.2987022399902344,1.6436598300933838,29.389999389648438
