subject,split,segment_index,label_id,label_name,window_start_sample,window_end_sample,window_start_seconds,window_end_seconds,mean,std,min,max,median,range,energy,rms,skewness,kurtosis
S6,train,1,1,baseline,77613,78892,1212.703,1232.703,0.6874714207259693,39.78627197053397,-163.56809436985583,93.29572505854004,5.387876960963409,256.86381942839586,2026777.6694625427,39.79221097485802,-0.6880674064238315,1.715190476961121
S6,train,1,1,baseline,78253,79532,1222.703,1242.703,-0.12467940948947165,31.79648314487264,-113.73982990946286,93.29572505854004,6.110065576594151,207.03555496800288,1294120.8132317702,31.796727588500683,-0.36748910623148656,0.45829975712604787
S6,train,1,1,baseline,78893,80172,1232.703,1252.703,-0.2714456625117331,24.04608408800481,-69.63225581958271,46.6900774685038,6.16245854202546,116.32233328808651,740208.4386753212,24.04761615451924,-0.5617276109049758,-0.5015289474454305
S6,train,1,1,baseline,79533,80812,1242.703,1262.703,-0.04486839775300118,21.419232835353515,-69.63225581958271,45.71846809193039,6.054166421557659,115.3507239115131,587245.5019880998,21.419279829821612,-0.6241839374575141,-0.3731025595895048
S6,train,1,1,baseline,80173,81452,1252.703,1272.703,0.03859389541781215,18.40256344663817,-40.62245784272599,35.10743482755695,6.025109168996398,75.72989267028294,433479.4635472727,18.402603916193677,-0.5929475740205442,-0.9237998927705582
S6,train,1,1,baseline,80813,82092,1262.703,1282.703,-0.01792406930529946,26.611929444030302,-97.67980703671256,106.50867113478985,4.570749449027636,204.18847817150242,906489.7408080737,26.611935480274777,0.01070833381248737,1.9299283723694725
S6,train,1,1,baseline,81453,82732,1272.703,1292.703,-0.2888827926371922,31.44135176793211,-97.67980703671256,106.50867113478985,2.8960012959865247,204.18847817150242,1265461.829456294,31.442678865877976,-0.0875295904516396,0.3436418040777296
S6,train,1,1,baseline,82093,83372,1282.703,1302.703,-0.054991928328583614,27.86860840239568,-73.77775495349604,63.62497839501989,6.796057977089385,137.40273334851594,994127.8187497731,27.868662658948317,-0.43782565369363213,-0.7163321902872362
S6,train,1,1,baseline,82733,84012,1292.703,1312.703,0.0855959996485625,39.271233682504814,-232.336099717163,143.35309716821033,7.447744960712157,375.68919688537335,1974063.5156749522,39.271326965370754,-1.2064317141149608,7.695535967278367
S6,train,1,1,baseline,83373,84652,1302.703,1322.703,0.34265171601054034,41.89118400378653,-232.336099717163,143.35309716821033,4.158221032577805,375.68919688537335,2246385.5455201096,41.89258535155816,-0.964037771088266,5.645769905303936
S6,train,1,1,baseline,84013,85292,1312.703,1332.703,0.27142705363358444,33.880539872340194,-85.11908347567207,98.96484485009815,4.158221032577805,184.08392832577022,1469394.7579989475,33.88162709621068,-0.15700311332081496,-0.2067560902461465
S6,train,1,1,baseline,84653,85932,1322.703,1342.703,-0.4948306949749945,30.358389538407355,-85.11908347567207,96.81293568375554,3.7313868656560887,181.93201915942763,1180002.1411614344,30.36242205065944,-0.21604372691873225,0.12158525449767899
S6,train,1,1,baseline,85293,86572,1332.703,1352.703,-0.19730800521064218,54.56601316461798,-311.5275556997088,266.9362134150951,2.562348082761357,578.4637691148039,3811185.565606634,54.56636989144672,-0.37728997569365863,7.6436927924543525
S6,train,1,1,baseline,85933,87212,1342.703,1362.703,-0.12392407031597923,79.30584872273198,-332.5658346702353,312.68135927725945,-1.0571513450075818,645.2471939474947,8050474.238474309,79.30594554513586,-0.0645514615087244,3.4615800279126345
S6,train,1,1,baseline,86573,87852,1352.703,1372.703,-0.28597894738386964,85.21068234030973,-332.5658346702353,312.68135927725945,-4.701269028455575,645.2471939474947,9294005.976140184,85.21116223159686,0.01679685477759607,2.3411920457118116
S6,train,1,1,baseline,87213,88492,1362.703,1382.703,0.4023227930262383,61.52360867869117,-298.27992488641416,298.59647981002735,-0.08697786010990954,596.8764046964416,4845204.849252494,61.52492412411828,-0.10982435271603128,5.372409206994121
S6,train,1,1,baseline,87853,89132,1372.703,1392.703,0.7372174745136857,18.234264576687213,-75.18039906535762,43.48347806974822,2.550084966363742,118.66387713510585,426280.8246494188,18.249161467238938,-0.5505950778209062,0.9139039481550286
S6,train,1,1,baseline,88493,89772,1382.703,1402.703,0.8552762827537059,37.32561420394866,-208.996588044127,111.2357355754423,4.276210622676748,320.23232361956934,1784234.205723975,37.33541178588841,-0.46294957786907204,2.6627847903154587
S6,train,1,1,baseline,89133,90412,1392.703,1412.703,-0.6415351300730574,64.02075013658397,-389.0437363980027,147.5838106316469,5.034225317510618,536.6275470296496,5246807.059678764,64.02396438345593,-1.4486924625613826,5.803222535559723
S6,train,1,1,baseline,89773,91052,1402.703,1422.703,-0.9993319992397179,68.90342583421602,-389.0437363980027,316.6571858896585,3.5358736636097827,705.7009222876611,6078311.367854098,68.91067229490665,-0.7078250027705274,6.847658949194017
S6,train,1,1,baseline,90413,91692,1412.703,1432.703,0.28338762984804167,44.02742845230445,-226.95967140157487,316.6571858896585,2.5527429458739075,543.6168572912334,2481273.298779569,44.028340471468354,1.4379233108822127,19.503896358414053
S6,train,1,1,baseline,91053,92332,1422.703,1442.703,-0.08659291820577779,11.818007984878346,-30.887071463319085,38.92682442011778,1.418130004627907,69.81389588343687,178781.19816208864,11.818325222472588,-0.1420963907745884,-0.13788960093516556
S6,train,1,1,baseline,91693,92972,1432.703,1452.703,0.06429014264349582,10.374094132167473,-30.887071463319085,38.92682442011778,1.937673402152467,69.81389588343687,137761.2317254563,10.374293339091233,-0.1773340920855943,0.411081942911919
S6,train,1,1,baseline,92333,93612,1442.703,1462.703,0.23577154944227155,8.710754167964904,-20.62949619524328,26.482272442881865,1.7431980628386963,47.11176863812514,97194.01778975278,8.713944365110692,-0.21455957400928458,-0.5481166722277173
S6,train,1,1,baseline,92973,94252,1452.703,1472.703,0.02389122375715864,12.11435958023835,-31.447294592636847,40.633174366062654,1.0861226206063999,72.0804689586995,187850.59690225316,12.114383138644959,-0.15686801343285595,0.12151859126192921
S6,train,1,1,baseline,93613,94892,1462.703,1482.703,-0.127843277746409,13.312243758191723,-31.447294592636847,40.633174366062654,2.369309259597235,72.0804689586995,226857.18755990962,13.312857611391305,-0.2117199783640314,-0.48655130113950795
S6,train,1,1,baseline,94253,95532,1472.703,1492.703,-0.15922752429386905,12.927554847747269,-32.04238874689039,34.73902470755485,2.460841356220393,66.78141345444524,213948.1955148885,12.928535406070042,-0.2606930659248863,-0.8362772590999072
S6,train,1,1,baseline,94893,96172,1482.703,1502.703,-0.49927632431798363,15.78075284790787,-70.73332101681214,42.827146649373,2.844386584661473,113.56046766618513,319080.2397373143,15.788649001569983,-0.8366369140788841,1.881516897414726
S6,train,1,1,baseline,95533,96812,1492.703,1512.703,0.26369005678713997,18.052634178953443,-70.73332101681214,59.662380392216676,2.489078285094966,130.39570140902882,417237.93055381306,18.05455990173027,-0.2830378377872021,1.4559788606247155
S6,train,1,1,baseline,96173,97452,1502.703,1522.703,0.7701565720615111,22.58964206379855,-84.0363708037923,85.80541648067576,1.5521378279807356,169.84178728446807,653932.8892365138,22.602766859745874,0.1773203986898734,1.597074306135866
S6,train,1,1,baseline,96813,98092,1512.703,1532.703,-0.14364870791618195,25.542050054644772,-136.1381309688193,85.80541648067576,1.3809474871453924,221.94354744949504,835093.7036099391,25.54245399223154,-0.5776924451215183,4.149730278318929
S6,train,1,1,baseline,97453,98732,1522.703,1542.703,-0.4822214669611767,21.7113191643848,-136.1381309688193,68.99617506447872,1.8928429755883474,205.134306033298,603665.8142732554,21.716673718619543,-1.219660686436558,6.607886168416872
S6,train,1,1,baseline,98093,99372,1532.703,1552.703,0.14950892303836377,19.760340409662128,-54.46896415623205,29.029879322715498,6.340593721882707,83.49884347894755,499831.5597104565,19.76090600209905,-0.7048747475917716,-0.5984985534985152
S6,train,1,1,baseline,98733,100012,1542.703,1562.703,0.2924727878256372,21.430162660749048,-54.46896415623205,29.029879322715498,7.211542057235036,83.49884347894755,587951.88735716,21.43215836069203,-0.6899682481808176,-0.7598698422551986
S6,train,1,1,baseline,99373,100652,1552.703,1572.703,-0.21936997845552111,20.488406236155043,-49.231505720825986,27.849881580937847,5.78705436183175,77.08138730176384,537373.3290050104,20.48958060295926,-0.6128590961424865,-0.8900319470110509
S6,train,1,1,baseline,100013,101292,1562.703,1582.703,0.09170054177169314,19.255799537421286,-47.39179632682788,27.774829208413788,7.497157075053409,75.16662553524166,474616.60776283516,19.256017885708225,-0.6540643572714917,-0.8618138770942503
S6,train,1,1,baseline,100653,101932,1572.703,1592.703,0.1540714643895878,18.6469060274034,-43.86005674052002,27.824259659555594,6.579059741277751,71.68431640007562,445095.47828601894,18.6475425300749,-0.6410558145912988,-0.8350366373901617
S6,train,1,1,baseline,101293,102572,1582.703,1602.703,0.025838182702232725,18.817134199378163,-45.71307059549319,34.32489694448303,5.931168595371064,80.03796753997622,453229.0650740386,18.8171519388321,-0.5905421225072949,-0.8288141788234928
S6,train,1,1,baseline,101933,103212,1592.703,1612.703,-0.19052084819395193,22.983575473711884,-75.87650102616541,84.45583560527724,5.9909163551362825,160.33233663144267,676199.7308792409,22.98436511521271,-0.3256449468800947,0.508289646498747
S6,train,1,1,baseline,102573,103852,1602.703,1622.703,-0.2943305011851737,20.896292238074146,-75.87650102616541,84.45583560527724,3.330724900419188,160.33233663144267,559029.3244709448,20.89836500166761,-0.29078488426348226,1.6585574169071933
S6,train,1,1,baseline,103213,104492,1612.703,1632.703,0.20612362001468848,13.806531216900478,-41.968377060723455,30.800704371191337,3.4477700923113277,72.7690814319148,244048.37272316846,13.808069785092172,-0.6476484111149553,0.08060396307262074
S6,train,1,1,baseline,103853,105132,1622.703,1642.703,0.12757932964500399,15.615391051758724,-62.781073295113536,60.23424200647448,2.5671890077388477,123.01531530158802,312136.59415641485,15.615912211097344,-0.26704564896301647,1.8473272749662915
S6,train,1,1,baseline,104493,105772,1632.703,1652.703,-0.0762473559319364,16.002443115100068,-62.781073295113536,60.23424200647448,1.1085690100696888,123.01531530158802,327787.5191184642,16.00262476318495,-0.17693139347077497,1.6633130173795667
S6,train,1,1,baseline,105133,106412,1642.703,1662.703,0.02968214893508451,15.816202718550008,-49.51701027886332,41.44730372703539,2.070351359815093,90.9643140058987,320196.0313142196,15.816230570658549,-0.43684542299710083,-0.053335565132248686
S6,train,1,1,baseline,105773,107052,1652.703,1672.703,-0.2342684817955381,16.2390293956811,-49.51701027886332,41.44730372703539,2.0681869686717613,90.9643140058987,337614.0255172578,16.240719116940532,-0.35261125858183207,-0.5014768538095167
S6,train,1,1,baseline,106413,107692,1662.703,1682.703,0.10886012724420065,16.106062441867177,-39.29377731825943,34.44285908636835,3.058940325676991,73.73663640462777,332053.8853230439,16.106430327935115,-0.3845364508837296,-0.8094433241879218
S6,train,1,1,baseline,107053,108332,1672.703,1692.703,0.15016186881752422,16.139346689941203,-40.16125693623973,40.97213445902397,3.361727796601934,81.1333913952637,333441.35701115243,16.1400452342911,-0.4122142439357167,-0.6503533695682839
S6,train,1,1,baseline,107693,108972,1682.703,1702.703,-0.2986264751203366,17.097125825564227,-64.0792089463079,44.783587202452864,3.383782488810837,108.86279614876076,374273.1382615272,17.099733602217846,-0.4995942959816507,-0.004519632414126562
S6,train,1,1,baseline,108333,109612,1692.703,1712.703,-0.1745376531500507,22.79713234984018,-112.14608144124973,101.67904845876515,3.861678093658651,213.82512990001487,665266.8246636757,22.797800480934487,-0.20736606838509922,3.9078765716147092
S6,train,1,1,baseline,108973,110252,1702.703,1722.703,0.20122206518068902,25.665240631854076,-112.14608144124973,101.67904845876515,3.1031347932833073,213.82512990001487,843193.6857734259,25.666029436016956,-0.12660071241564214,1.9137850593345203
S6,train,1,1,baseline,109613,110892,1712.703,1732.703,0.07409211663887916,22.46625902183333,-56.55752761373073,62.92840237829049,3.633533313528333,119.48592999202123,646065.0036196552,22.466381196753865,-0.21087600516615343,-0.420344963355304
S6,train,1,1,baseline,110253,111532,1722.703,1742.703,-0.07935430162140257,18.499824683418126,-52.029567098556974,57.82460279520597,4.186184623635708,109.85416989376294,438079.7573406622,18.499994876280166,-0.32515370434800694,-0.5235975536180404
S6,train,1,1,baseline,110893,112172,1732.703,1752.703,0.3482681614934647,19.892071774172717,-79.38700664051144,52.50378989756169,4.292103946016303,131.89079653807312,506644.2370318706,19.895120260534966,-0.6014257002403871,0.35536851977724515
S6,train,1,1,baseline,111533,112812,1742.703,1762.703,0.6122931255042178,24.38184529443079,-79.38700664051144,77.23724568880317,4.038268626221407,156.62425232931463,761407.0820263636,24.38953223891546,-0.2526517694985129,0.14159025760032984
S6,train,1,1,baseline,112173,113452,1752.703,1772.703,0.861313007850607,41.997747684831666,-179.4440774323294,185.11782853984167,0.9200924678763389,364.5619059721711,2258627.4184912336,42.00657889779024,0.041000766785109465,2.599568338122525
S6,train,1,1,baseline,112813,114092,1762.703,1782.703,-0.5868032052061795,58.04871591436945,-304.5421989805776,310.2982093186508,1.450170820849805,614.8404082992283,4313597.129355276,58.051681778470545,-0.09895787467222897,7.324221253185794
S6,train,1,1,baseline,113453,114732,1772.703,1792.703,-1.0530793082621375,45.536033953907925,-304.5421989805776,310.2982093186508,3.931726278390446,614.8404082992283,2655538.3862796095,45.54820923242696,-0.27962622112734326,20.36045477288109
S6,train,1,1,baseline,114093,115372,1782.703,1802.703,-0.046941648796794896,18.195798712996453,-70.86735674866456,56.31269689261101,3.0918858038015014,127.18005364127558,423794.2967325121,18.195859263092665,-0.4209778336886263,0.9362545130275906
S6,train,1,1,baseline,114733,116012,1792.703,1812.703,-0.07046448616278453,26.051601733472914,-113.976325458152,68.71465283801709,3.574761587980669,182.69097829616908,868724.3751978228,26.0516970296236,-0.7323038082727296,2.2425433981752905
S6,train,1,1,baseline,115373,116652,1802.703,1822.703,-0.0636435557590107,28.49723821573675,-113.976325458152,68.71465283801709,4.553522847130861,182.69097829616908,1039483.694626095,28.49730928397691,-0.778558037857369,1.5950697425492057
S6,train,2,2,stress,156205,157484,2440.703,2460.703,-0.029011401007602088,13.469209105110203,-38.56922589268596,31.12979794983832,2.041719248290299,69.69902384252427,232218.15754057217,13.4692403489793,-0.3972210170290896,-0.004205106621412824
S6,train,2,2,stress,156845,158124,2450.703,2470.703,-0.129312771371234,18.287053677037488,-89.6544079367848,50.84326839835579,1.6220413469989756,140.4976763351406,428074.30909400334,18.28751087435603,-0.9522658343379451,3.7233874171337096
S6,train,2,2,stress,157485,158764,2460.703,2480.703,1.267106522506768,29.041457662814384,-89.6544079367848,102.22172342460593,1.038646466115205,191.87613136139072,1081615.1323141367,29.069087053439077,-0.15313916105203973,1.9164029550413444
S6,train,2,2,stress,158125,159404,2470.703,2490.703,0.12443807119220232,31.5138644131204,-105.36838069525963,102.22172342460593,-0.06291835949175073,207.59010411986554,1271218.0929050865,31.514110095036777,-0.19061950917500237,1.542943518794062
S6,train,2,2,stress,158765,160044,2480.703,2500.703,-1.2343939818129779,28.92833289588776,-105.36838069525963,134.3543256946925,0.3080776405820782,239.72270638995212,1073116.3809761768,28.95465718390805,-0.24699036334314597,2.977956181624955
S6,train,2,2,stress,159405,160684,2490.703,2510.703,-0.5725501790582588,41.36608846380731,-117.32746960280637,198.33824146663557,1.130383363580579,315.66571106944195,2190695.7932839324,41.37005062243787,1.1563680593526666,5.817175812592533
S6,train,2,2,stress,160045,161324,2500.703,2520.703,0.02592533177352587,56.284571304785956,-264.43606654766114,198.33824146663557,0.7220450152351567,462.7743080142967,4054980.658030544,56.28457727554114,-0.2792308504861805,4.066631828934232
S6,train,2,2,stress,160685,161964,2510.703,2530.703,0.4435296989664218,70.20507640664688,-264.43606654766114,316.8511226718019,-0.17775714628477984,581.287189219463,6309055.323976949,70.20647742094023,0.0842651992643452,4.124675720509653
S6,train,2,2,stress,161325,162604,2520.703,2540.703,0.06267903536560501,71.00820485546237,-243.26849659466143,316.8511226718019,0.35202662575738297,560.1196192664634,6453976.429384682,71.00823251889025,0.19798714978419363,3.761139940312674
S6,train,2,2,stress,161965,163244,2530.703,2550.703,0.37719604610380075,52.242234179938905,-243.26849659466143,192.81094630884016,1.468982065064506,436.07944290350156,3493623.4354800293,52.24359586560608,-0.5491305166922973,5.665196150319378
S6,train,2,2,stress,162605,163884,2540.703,2560.703,-2.018235013443584,53.16433269396361,-193.36925280629723,192.81094630884016,0.6027100100319386,386.1801991151374,3623065.0155058396,53.20262722238383,-0.35769079649644353,2.9485516537418626
S6,train,2,2,stress,163245,164524,2550.703,2570.703,-0.3756543798575258,56.29660173000643,-191.42429192733155,192.82780784273837,-0.16158148530271937,384.2520997700699,4056894.057676888,56.29785504404292,-0.0014419675049722968,1.5973874717615972
S6,train,2,2,stress,163885,165164,2560.703,2580.703,1.9808833976660936,56.16733081384486,-145.4101518498977,272.52663979338394,0.8225431555072142,417.9367916432816,4043126.975727406,56.202250397889195,0.9445007856049028,3.1667651033782107
S6,train,2,2,stress,164525,165804,2570.703,2590.703,0.018959918130661522,57.12794088778824,-214.5811265608085,272.52663979338394,4.831239957819809,487.10776635419245,4177410.546633117,57.127944034046266,0.2595552580770847,3.1121392161167662
S6,train,2,2,stress,165165,166444,2580.703,2600.703,-0.38465679761666827,45.99963611908042,-214.5811265608085,214.06106217236913,1.1560555837110666,428.64218873317765,2708626.5394428936,46.001244373818416,-0.473588122905024,5.53665691318732
S6,train,2,2,stress,165805,167084,2590.703,2610.703,0.07787485110589651,33.46752847290275,-183.87642798997837,214.06106217236913,-0.39874419001751504,397.9374901623475,1433704.3540185483,33.46761907541364,0.19488721165655512,13.194883563763462
S6,train,2,2,stress,166445,167724,2600.703,2620.703,0.382457089039017,26.929767536834003,-166.7589294421301,129.45896004583943,0.14957154119876745,296.2178894879695,928459.0758564794,26.932483231460008,-0.67241147704825,12.087256581288841
S6,train,2,2,stress,167085,168364,2610.703,2630.703,0.06497851898490359,43.89350120866932,-185.78817303373054,248.99918465410684,0.5662759013996448,434.78735768783736,2466103.898321132,43.89354930469151,0.20718316752028473,9.746175086536134
S6,train,2,2,stress,167725,169004,2620.703,2640.703,0.0523041049659654,37.94792448384387,-185.78817303373054,248.99918465410684,1.1249981139667993,434.78735768783736,1843261.0666891693,37.94796052953193,0.5711423324391344,16.185563853053527
S6,train,2,2,stress,168365,169644,2630.703,2650.703,-0.4922525320644554,46.41019982027777,-258.06412105258187,198.2342112054646,1.0768286166514767,456.29833225804646,2757310.6686891955,46.41281029967302,-1.0606502533364937,9.098321923241892
S6,train,2,2,stress,169005,170284,2640.703,2660.703,0.017732801894187224,47.30878577185338,-258.06412105258187,198.2342112054646,2.091946210998446,456.29833225804646,2864795.5528440066,47.308789095255655,-1.0504058773159788,8.297583105977907
S6,train,2,2,stress,169645,170924,2650.703,2670.703,0.3776237725542244,16.470781239625154,-74.11146712566936,44.68446237659645,0.8699629162229247,118.7959295022658,347429.4199771981,16.475109540066374,-0.4397010620268504,1.7326276445768425
S6,train,2,2,stress,170285,171564,2660.703,2680.703,-0.10034542107145761,36.559508847525066,-161.37991403334598,140.57729508337079,-0.9816199577806084,301.95720911671674,1710857.928161016,36.55964655704146,-0.033395954722917044,5.4453422841564745
S6,train,2,2,stress,170925,172204,2670.703,2690.703,0.13143733116082099,36.90646664984958,-161.37991403334598,140.57729508337079,0.520115960540833,301.95720911671674,1743493.832126056,36.9067006971428,-0.08265250299977667,5.1946179826575865
S6,train,2,2,stress,171565,172844,2680.703,2700.703,0.006848905527468174,14.46620564250719,-65.19804588529658,40.143434124174405,0.3324759432781823,105.34148000947098,267867.0753264816,14.466207263785963,-0.49056141106645235,1.9032437999719791
S6,train,2,2,stress,172205,173484,2690.703,2710.703,-0.052193535793499946,13.312764080745417,-41.18921904372393,77.06724843652849,0.6004483016827291,118.25646748025241,226857.4868924979,13.312866394385695,0.8686769477535611,6.905132553456008
S6,train,2,2,stress,172845,174124,2700.703,2720.703,0.26998579731016514,48.494690719336916,-245.3594290932836,167.8447814984203,1.5743625912964836,413.20421059170394,3010314.1379774604,48.495442263112636,-1.2604769190695757,7.002100552712127
S6,train,2,2,stress,173485,174764,2710.703,2730.703,-0.2881393413796859,52.022001705741765,-245.3594290932836,167.8447814984203,2.3341745369042624,413.20421059170394,3464155.757762879,52.02279967237682,-1.1154205107213202,4.819223459983443
S6,train,2,2,stress,174125,175404,2720.703,2740.703,-0.5276106329513965,45.870908938805535,-193.4246710183882,236.8078256542469,1.9931018675139183,430.2324966726351,2693655.8846108075,45.873943146978256,0.24783241412199128,6.4286017123054595
S6,train,2,2,stress,174765,176044,2730.703,2750.703,0.2766338816993205,50.906230439080794,-193.4246710183882,236.8078256542469,0.9469802429561209,430.2324966726351,3317146.6544912644,50.906982073398346,0.18817948659711328,5.235931684613572
S6,train,2,2,stress,175405,176684,2740.703,2760.703,0.2439840341243081,32.19693790022666,-192.31003130756443,160.37775931955574,1.971782527488772,352.6877906271202,1326978.9931007482,32.19786232593648,-0.31536757323905773,12.160528829142905
S6,train,2,2,stress,176045,177324,2750.703,2770.703,-0.11015797918360995,13.854075343514044,-70.35168480343337,51.79801618292772,2.0465057454166846,122.1497009863611,245692.8491573013,13.85451328643997,-0.9842228531850953,5.2289895383732965
S6,train,2,2,stress,176685,177964,2760.703,2780.703,0.15602399121736096,13.086868698988965,-70.35168480343337,51.79801618292772,0.9042571605274612,122.1497009863611,219251.80906292802,13.087798738917577,-0.7901042853105517,5.9219815827547855
S6,train,2,2,stress,177325,178604,2770.703,2790.703,0.09633728000842683,9.866489859875028,-34.69000243045775,34.587818408058766,0.8068277677108974,69.27782083851652,124616.83587396627,9.866960171528826,-0.15602065756395703,1.0577657940109733
S6,train,2,2,stress,177965,179244,2780.703,2800.703,-0.3447308390278412,13.620621962878255,-56.982147314089495,37.839254196454625,1.3699062845641095,94.82140151054412,237619.43296898348,13.624983743367123,-0.5597314999165499,2.1356807941379
S6,train,2,2,stress,178605,179884,2790.703,2810.703,0.3374673765878554,21.842603918020476,-68.35698634082509,71.75488505029351,1.0306412900678528,140.1118713911186,610832.9345917243,21.84521069135715,-0.0673328723213348,1.1273934940687091
S6,train,2,2,stress,179245,180524,2800.703,2820.703,0.6129393867967583,29.090404099120345,-103.01653056983037,72.32933715041897,0.6493349371971147,175.34586772024932,1083682.9508377658,29.09686074720097,-0.12063348573628811,0.27989909712305083
S6,train,2,2,stress,179885,181164,2810.703,2830.703,-0.19302539031990026,32.95994458312802,-103.01653056983037,114.14640902302229,2.2341558140773614,217.16293959285264,1390585.8633269481,32.96050979163062,0.0021582895377346813,0.7533275265085337
S6,train,2,2,stress,180525,181804,2820.703,2840.703,-0.41937019415723975,33.36380767602655,-84.93394808210742,114.14640902302229,2.4744814198563923,199.0803571051297,1425049.0035233735,33.366443232724635,0.19607155072574997,0.7786884346500536
S6,train,2,2,stress,181165,182444,2830.703,2850.703,-0.07399188996746217,28.854484414951955,-84.93394808210742,92.60696055717332,1.262553960355719,177.54090863928076,1065711.034435182,28.854579283927986,0.036893797997846936,0.347836735402546
S6,train,2,2,stress,181805,183084,2840.703,2860.703,-0.18157896974241178,20.852998782169358,-73.27501419421824,49.91186148373151,2.5120471205494614,123.18687567794976,556647.0772882042,20.8537893230801,-0.49479685311527694,0.1875856041096462
S6,train,2,2,stress,182445,183724,2850.703,2870.703,0.1693563008297175,26.332217234138,-93.5857542506078,81.76377663436533,2.3817705854767395,175.34953088497315,887570.362908755,26.332761838107007,-0.4173892379094766,1.3068709138168346
S6,train,2,2,stress,183085,184364,2860.703,2880.703,0.3413538659014759,25.522838889642916,-93.5857542506078,81.76377663436533,1.8132410922407276,175.34953088497315,833960.7391339964,25.5251214972316,-0.4605137941176113,1.8930552060018178
S6,train,2,2,stress,183725,185004,2870.703,2890.703,-0.12427108291233835,16.2651045081599,-58.70833678268988,42.05694614244907,1.217664494446584,100.76528292513895,338648.40699316707,16.26557923848431,-0.4490005334399794,0.7531644383938243
S6,train,2,2,stress,184365,185644,2880.703,2900.703,0.04058270519963636,19.56374614671073,-76.37837788098118,58.61793474064038,1.5982625028665984,134.99631262162154,489909.51711859246,19.56378823870521,-0.2207193841360878,1.2530303689596316
S6,train,2,2,stress,185005,186284,2890.703,2910.703,-0.1685871265657798,18.291586638807797,-76.37837788098118,58.61793474064038,3.1182751925229124,134.99631262162154,428301.5211318473,18.292363526462502,-0.2556797568101562,1.6889822028976393
S6,train,2,2,stress,185645,186924,2900.703,2920.703,-0.15522004401443806,30.772969542360798,-124.77076922041643,192.52775609400987,2.6609247728112946,317.2985253144263,1212159.6770779253,30.773361007812085,1.5962288026582405,13.644701963092608
S6,train,2,2,stress,186285,187564,2910.703,2930.703,0.09231424435837278,29.54748117337737,-124.77076922041643,192.52775609400987,1.3121705754604631,317.2985253144263,1117519.571981826,29.547625380236592,1.804663494503362,16.442091572394666
S6,train,2,2,stress,186925,188204,2920.703,2940.703,0.16333422121812413,29.563885580613046,-132.61920481093063,100.63066160011203,1.1499819179213935,233.24986641104266,1118784.0111249932,29.564336770700624,-0.9680771471584982,5.76881021208764
S6,train,2,2,stress,187565,188844,2930.703,2950.703,0.028033290846793235,36.6479943082461,-132.61920481093063,101.70433091348887,1.1790507747799568,234.32353572441951,1719137.6290337718,36.648005030050875,-0.6572452553825261,2.2796749231033493
S6,train,2,2,stress,188205,189484,2940.703,2960.703,-0.0942641790365836,23.073874782857363,-111.04049789808012,101.70433091348887,0.8339389004833837,212.744828811569,681488.106534951,23.074067331756456,-0.6207443886623706,7.03864085643337
S6,train,2,2,stress,188845,190124,2950.703,2970.703,-0.16724929039687872,19.24577161522815,-103.81534413140666,65.05720576576566,0.9605655549181046,168.87254989717232,474147.45266004466,19.246498315035385,-0.982876479473027,6.815029055688388
S6,train,2,2,stress,189485,190764,2960.703,2980.703,-0.11332663273312345,32.16114056925301,-187.85136282860753,103.0423800901571,1.0701963821991938,290.89374291876464,1323970.3112204007,32.16134023390409,-1.3316698865508154,8.43098507461887
S6,train,2,2,stress,190125,191404,2970.703,2990.703,-0.774196335715751,29.763301104225587,-187.85136282860753,103.0423800901571,0.7065613477233714,290.89374291876464,1134660.444911401,29.773368512599177,-1.5841788732449975,11.552259276180749
S6,train,2,2,stress,190765,192044,2980.703,3000.703,0.2424854604714403,44.135025269833406,-145.85671117963474,202.03798608822348,1.2036335179705717,347.8946972678582,2493387.846102238,44.13569139333124,0.470485586083668,3.815396748192745
S6,train,2,2,stress,191405,192684,2990.703,3010.703,0.7921142641553189,52.99091080283001,-145.85671117963474,202.03798608822348,0.9390928479708587,347.8946972678582,3595090.013082834,52.99683077997178,0.4908568580804101,1.721919067851899
S6,train,2,2,stress,192045,193324,3000.703,3020.703,-0.4930196861671409,35.565642946802186,-117.1870983197194,176.2829992308507,-0.1675102179800415,293.4700975505701,1619402.2740868714,35.56905996270309,0.6489532546636688,5.03232751852018
S6,train,2,2,stress,192685,193964,3010.703,3030.703,0.2918838597235564,22.407485920297034,-82.88778740118364,65.69669303719489,0.3450025377578658,148.58448043837853,642791.1954635227,22.409386904952957,-0.24671118143992382,1.1940130040148746
S6,train,2,2,stress,193325,194604,3020.703,3040.703,0.34994025849179355,23.872388253232103,-58.75287250869015,65.69669303719489,-2.110774927427527,124.44956554588504,729617.1252448864,23.874952965347752,0.3152199786642108,-0.2988012345075286
S6,train,2,2,stress,193965,195244,3030.703,3050.703,0.13010913202451424,24.40233863386648,-98.48937774510219,61.84218321476559,-3.5925371542988724,160.33156095986777,762228.5557608049,24.40268549131691,0.06037739858929192,0.6208459681013307
S6,train,2,2,stress,194605,195884,3040.703,3060.703,-0.05464349197369454,34.15625977946865,-145.38958053699815,146.22957869246557,-1.2343052586189758,291.6191592294637,1493315.9270832166,34.15630348901595,-0.20004343823442636,2.960404491400247
