subject,segment_index,label_id,label_name,window_start_sample,window_end_sample,window_start_seconds,window_end_seconds,mean,std,min,max,median,range,energy,rms,skewness,kurtosis
S2,2,2,stress,152547,153826,2383.547,2403.547,0.05628337441358182,64.70694524270694,-223.1690814270073,283.5611468665209,-2.9698464323881177,506.7302282935282,5359349.670989966,64.70696972089569,0.3233244496000098,2.5408668671747865
S2,2,2,stress,153187,154466,2393.547,2413.547,0.1999923156513848,41.594589181128995,-216.84020458885422,184.42787461210642,0.8209272136866747,401.26807920096064,2214591.802973713,41.595069973173665,0.1363874098901606,5.930243447542217
S2,2,2,stress,153827,155106,2403.547,2423.547,0.009051970745781868,58.46115796609605,-397.2130539004519,296.2591929182315,2.676458747059894,693.4722468186834,4374665.053024015,58.46115866688764,-1.5587912899670235,15.84250483219127
S2,2,2,stress,154467,155746,2413.547,2433.547,0.058760287958486715,62.390896472608944,-397.2130539004519,296.2591929182315,2.849434339285223,693.4722468186834,4982563.091746878,62.39092414307748,-1.3244281853591038,11.800278651691992
S2,2,2,stress,155107,156386,2423.547,2443.547,-1.1538665935753047,54.929778775874325,-172.2836447728713,212.62152390153636,-0.3275036531966605,384.90516867440766,3863823.3657372957,54.94189662254355,0.3424328214187891,1.2113033279822805
S2,2,2,stress,155747,157026,2433.547,2453.547,-1.2941704144989195,94.58741474317002,-307.601405135293,303.50256742150714,-10.196889408262223,611.1039725568002,11454020.998218521,94.59626792246203,0.45919188070549855,0.43184682613168457
S2,2,2,stress,156387,157666,2443.547,2463.547,1.3374887165322396,96.88156535531316,-307.601405135293,332.0968305820911,-2.864466518739212,639.6982357173841,12016418.024656208,96.89079719850933,0.45956916303683215,1.3115721430508644
S2,2,2,stress,157027,158306,2453.547,2473.547,0.9402262302832767,67.73124036825094,-297.52160976473596,332.0968305820911,-0.017073170416310693,629.6184403468271,5873158.33239795,67.7377660333281,0.3263601436312348,6.383741247049009
S2,2,2,stress,157667,158946,2463.547,2483.547,0.15952466246050284,79.60289917867127,-429.38819842036946,349.1763360938954,-0.4187195763078929,778.5645345142648,8110908.167382574,79.60305902267598,-0.46057301695827035,5.358718591130856
S2,2,2,stress,158307,159586,2473.547,2493.547,0.2502785836573279,90.78951508696662,-429.38819842036946,349.1763360938954,0.1751882955321702,778.5645345142648,10550782.322042849,90.78986005659429,-0.22994128008220524,2.5910520298677158
S2,2,2,stress,158947,160226,2483.547,2503.547,0.8780573639206473,102.17713942064489,-486.9821178803087,264.96393996796496,2.569488741737901,751.9460578482737,13364401.670297906,102.18091213587907,-0.8975242329367183,3.838999984867433
S2,2,2,stress,159587,160866,2493.547,2513.547,-0.323666917147391,102.60776788972693,-486.9821178803087,266.9506845899115,-1.210464932817937,753.9328024702202,13476427.253229223,102.60827837745515,-0.7601171312217394,3.6650434031281067
S2,2,2,stress,160227,161506,2503.547,2523.547,-0.8609454019905805,84.51556087369039,-260.10268748425113,317.18905674362026,-3.4534487101931877,577.2917442278714,9143835.208677983,84.51994591088942,0.47431429368912603,1.2365554741292089
S2,2,2,stress,160867,162146,2513.547,2533.547,0.2623305590040827,71.6512743669176,-264.6466092014792,317.18905674362026,-1.3019033322229694,581.8356659450994,6571486.637728629,71.65175458930152,0.1527229848604242,3.1359575925147727
S2,2,2,stress,161507,162786,2523.547,2543.547,-0.2363576041565656,101.67009367277454,-585.6741781955666,511.20995501681443,0.2568282274151611,1096.8841332123811,13231185.679805173,101.67036840863611,-0.3565334067984026,10.456032699655783
S2,2,2,stress,162147,163426,2533.547,2553.547,1.345838381776241,113.52737802264856,-585.6741781955666,511.20995501681443,4.138032532213728,1096.8841332123811,16499554.357308429,113.53535502937933,-0.8104401741284898,8.956040809781044
S2,2,2,stress,162787,164066,2543.547,2563.547,-0.16053128208166764,82.74234793607894,-555.7755790410635,274.55121232166294,2.286217194762281,830.3267913627265,8763292.047702622,82.74250366207004,-2.3474889363068807,15.02635031359014
S2,2,2,stress,163427,164706,2553.547,2573.547,-1.234165864218372,53.676551282826814,-458.22028557694887,234.56055340713618,-0.25807695406471837,692.780838984085,3689850.013437874,53.6907377766253,-3.120289457012407,28.218578666359093
S2,2,2,stress,164067,165346,2563.547,2583.547,-0.3925058191317746,26.994893124536112,-151.9036308072952,85.98862727324763,-0.8170850983278812,237.89225808054283,932964.2439976693,26.99774649157183,-0.62616245288242,4.451054211803746
S2,2,2,stress,164707,165986,2573.547,2593.547,0.1282208158975858,35.13642636775051,-233.32319901615037,85.98862727324763,1.4300592241397188,319.311826289398,1580268.6700466978,35.13666032044,-1.8011108150216217,9.03438181024902
S2,2,2,stress,165347,166626,2583.547,2603.547,0.3665177710024875,31.339626598482546,-233.32319901615037,72.17782030921342,0.6534534261735773,305.5010193253638,1257352.3591792325,31.341769742769397,-2.156824036123013,13.0209720863276
S2,2,2,stress,165987,167266,2593.547,2613.547,-0.053095587996502026,19.40615540634447,-74.76283160247301,72.17782030921342,-0.5266009799041976,146.94065191168642,482050.1590997214,19.40622804144735,-0.08988289822759458,2.209449753753276
S2,2,2,stress,166627,167906,2603.547,2623.547,0.6441965670855936,32.463643712684124,-239.43519878931505,90.24033133686933,1.1930697788303877,329.6755301261844,1349508.0349710598,32.47003468309112,-2.075404023897046,14.277647416469886
S2,2,2,stress,167267,168546,2613.547,2633.547,-0.1914443306683041,36.32810741505451,-239.43519878931505,99.19380292770012,-0.3811118022257932,338.62900171701517,1689303.0902930994,36.328611854728,-1.4033475386648253,8.91736820362189
S2,2,2,stress,167907,169186,2623.547,2643.547,-0.5479720575391671,23.4712277715338,-97.31083426538356,99.19380292770012,0.24714004676155707,196.50463719308368,705534.4722932008,23.477623527074947,-0.09874660132273848,4.409821293577776
S2,2,2,stress,168547,169826,2633.547,2653.547,0.1715248633741258,30.48964025380946,-181.4118428100794,113.38912325405309,1.6600655794465928,294.80096606413247,1189948.9069894063,30.490122721718812,-1.6287170658412393,10.910467316766844
S2,2,2,stress,169187,170466,2643.547,2663.547,-0.21968862797867295,51.71299705207245,-302.08999685802917,118.95750536169562,2.2358862469781102,421.0475022197248,3423081.3788171755,51.71346369371248,-1.604745532152028,6.767381778175849
S2,2,2,stress,169827,171106,2653.547,2673.547,-0.14979883863214422,64.91850245763644,-302.08999685802917,197.99604500538513,-0.3124354949956003,500.08604186341427,5394476.03332378,64.91867528711752,-0.8712858925783898,3.6152486613923998
S2,2,2,stress,170467,171746,2663.547,2683.547,0.21675733705138822,59.352413422824604,-253.63540088233503,197.99604500538513,1.240997544968784,451.63144588772013,4509127.632457032,59.352809224644595,-0.38463955122446547,3.4675249063760134
S2,2,2,stress,171107,172386,2673.547,2693.547,0.15950226699107836,41.84880808173444,-182.94702162884096,187.82691040711998,3.4134652030607793,370.7739320359609,2241725.6689088224,41.84911204356692,-0.4600006240768904,4.702626504853461
S2,2,2,stress,171747,173026,2683.547,2703.547,-0.044388140166456515,35.88984252800476,-113.53272359363113,84.7998950162446,1.2505117142172395,198.33261860987574,1648745.941749718,35.88986997736224,-0.38352217477137457,0.5572924552572602
S2,2,2,stress,172387,173666,2693.547,2713.547,0.2394672879860021,36.604297982412746,-137.30657855488985,134.46219557824443,-1.067261058987266,271.7687741331343,1715112.92847012,36.605081277976716,0.0756980633825969,1.7959675814207996
S2,2,2,stress,173027,174306,2703.547,2723.547,0.24824723213499378,33.02007545483652,-137.30657855488985,134.46219557824443,0.6546270062948962,271.7687741331343,1395695.372456141,33.02100861166055,-0.01110514034994472,2.715198956143924
S2,2,2,stress,173667,174946,2713.547,2733.547,-0.20227848475984017,22.848485582425823,-89.86957254539873,64.84484470520725,0.808183905511955,154.71441725060598,668280.5887945185,22.849380954321663,-0.5396563136984918,1.8294501217149426
S2,2,2,stress,174307,175586,2723.547,2743.547,-0.15554115226819842,17.004804851477918,-77.59974670130396,92.88671403128305,0.030568535237064796,170.486460732587,370160.10379122663,17.005516195837625,0.07210477283410488,9.188282327407462
S2,2,2,stress,174947,176226,2733.547,2753.547,0.1260921111438969,16.46699514400161,-77.59974670130396,92.88671403128305,0.5032395164049166,170.486460732587,347107.62021512364,16.467477897148225,0.20759127160509902,9.132177047211716
S2,2,2,stress,175587,176866,2743.547,2763.547,0.1255644375828024,11.827189459333576,-41.96953741227501,31.60128897924914,1.2253362627891167,73.57082639152415,179069.66647674458,11.827855973715469,-0.38176440083315366,0.5505966478341167
S2,2,2,stress,176227,177506,2753.547,2773.547,0.09743600659397773,25.045861323857537,-171.98716748268546,89.69258520888125,1.6712915113631523,261.6797526915667,802949.9689334831,25.046050850968175,-1.4501191724369542,10.477782400508431
S2,2,2,stress,176867,178146,2763.547,2783.547,0.24718283665207758,47.74156281148454,-171.98716748268546,92.47275319885217,2.1527350465758723,264.45992068153765,2917526.9363682037,47.74220270408205,-0.8379151885681697,1.2556904394861643
S2,2,2,stress,177507,178786,2773.547,2793.547,0.5494663970312023,47.737432509098966,-164.43794922234974,92.47275319885217,-0.3350465351693587,256.9107024212019,2917330.4011292737,47.74059463268388,-0.6188948995188831,0.5987976309204086
S2,2,2,stress,178147,179426,2783.547,2803.547,-0.5460290166654795,35.0651131224323,-120.93661377854579,109.07426780030532,-2.052145798522142,230.01088157885113,1574221.1916492986,35.069364208323115,0.0951075435880713,0.9268300826275131
S2,2,2,stress,178787,180066,2793.547,2813.547,-0.21190927302539206,39.04159920285838,-124.3437027989739,109.07426780030532,0.11631667265382133,233.41797059927922,1951092.9585364815,39.04217429724715,0.06972355774591801,1.0149343531577255
S2,2,2,stress,179427,180706,2803.547,2823.547,0.8377018853210082,46.8541473719314,-168.74021175011154,166.74230633983268,1.6201284193329282,335.4825180899442,2810896.474111151,46.86163537905327,-0.14470185994641063,1.9853593508925753
S2,2,2,stress,180067,181346,2813.547,2833.547,-0.6121853791142335,43.89492993872307,-168.74021175011154,166.74230633983268,0.8961978229747545,335.4825180899442,2466738.745937674,43.899198685896394,-0.09809991081489697,3.070706999713594
S2,2,2,stress,180707,181986,2823.547,2843.547,-0.8353588783703154,35.389338439455535,-119.81509890627186,118.78717182013892,0.04771329411041491,238.60227072641078,1603971.9675366362,35.399196313447526,0.01444406149908688,1.7810395179867609
S2,2,2,stress,181347,182626,2833.547,2853.547,-0.20180156180957623,36.36785879630956,-160.53547377426693,139.44006537837723,0.43744679209842807,299.97553915264416,1693007.2029422848,36.36841868020467,-0.4083490469080518,4.526159250690528
S2,2,2,stress,181987,183266,2843.547,2863.547,0.12373196309930923,36.593464451972984,-160.53547377426693,139.44006537837723,0.7428166545548245,299.97553915264416,1714044.0962515236,36.5936736362517,-0.15941028340983193,4.34804801190175
S2,2,2,stress,182627,183906,2853.547,2873.547,-0.00550448051683512,32.8453130189326,-129.553842663919,114.20923909295064,0.4066662729940228,243.76308175686964,1380882.7105420404,32.84531348017505,-0.13275171462230576,2.579077271900159
S2,2,2,stress,183267,184546,2863.547,2883.547,-1.543324941747676,37.705851689066606,-285.1910995255796,132.2460982985031,0.3330272669127875,417.4371978240827,1822864.7724463462,37.737423116499464,-2.86447607803347,19.058193061006413
S2,3,4,meditation,262244,263523,4097.562,4117.562,0.317642259804187,14.922071831312062,-67.832668796988,76.3974382941736,3.313227557110535,144.23010709116159,285144.47916038445,14.925452232480271,0.010836833129996148,7.247557935716232
S2,3,4,meditation,262884,264163,4107.562,4127.562,-0.21319559756264236,9.81608146377626,-22.859201728811673,17.58878598731489,2.362149301213004,40.44798771612656,123393.16181287935,9.81839638975286,-0.5005804629491791,-0.9957354317042362
S2,3,4,meditation,263524,264803,4117.562,4137.562,-0.04867073059971962,10.562162046051428,-22.859201728811673,17.58878598731489,2.854679194943855,40.44798771612656,142798.893986645,10.56227418348276,-0.4863940531879294,-1.123509586255318
S2,3,4,meditation,264164,265443,4127.562,4147.562,0.17979613859194124,10.255080173701788,-23.29435083311616,15.207927954374991,3.2702035175799207,38.50227878749115,134654.7149062452,10.256656181256348,-0.5413483855276042,-1.0616805113867318
S2,3,4,meditation,264804,266083,4137.562,4157.562,0.09581380510106785,10.186499013621722,-23.968346751520066,14.589063144674524,3.1165209650143817,38.55740989619459,132830.64632289828,10.186949614078019,-0.5563971094322231,-0.9739795077609377
S2,3,4,meditation,265444,266723,4147.562,4167.562,-0.16511705976845414,11.216527288601984,-26.669348320887867,16.661482946440195,2.84113337443783,43.330831267328065,161072.31751600583,11.217742556298017,-0.4980397080210036,-0.9953589668706844
S2,3,4,meditation,266084,267363,4157.562,4177.562,-0.11375843260186928,12.113248911774056,-26.669348320887867,18.937421681505715,2.6340056029319037,45.60677000239358,187831.98742986674,12.113783066391084,-0.4787465039419544,-1.0841140258210462
S2,3,4,meditation,266724,268003,4167.562,4187.562,0.025558481942474943,12.576241356100791,-30.436468263218423,18.937421681505715,3.588796323096256,49.37388994472414,202447.9998501108,12.57626732710859,-0.517482897639159,-1.033909099234458
S2,3,4,meditation,267364,268643,4177.562,4197.562,0.139612402810535,13.339362163472185,-30.436468263218423,19.993535385480303,4.080774126071093,50.43000364869873,227786.33542565355,13.340092748976367,-0.5055896449460182,-1.0393686795532489
S2,3,4,meditation,268004,269283,4187.562,4207.562,0.17982791371951995,14.176012996319834,-29.399166902048172,21.383691726373947,4.034080837084873,50.78285862842212,257269.3536644884,14.177153541892023,-0.4692332439418803,-1.133659877611833
S2,3,4,meditation,268644,269923,4197.562,4217.562,-0.03623820852248272,14.797718176759787,-35.95125119360253,38.404592758441176,3.1226882554974495,74.3558439520437,280286.4338516018,14.797762548661332,-0.3354665761848602,-1.0266266238859196
S2,3,4,meditation,269284,270563,4207.562,4227.562,-0.029771370665771756,13.7986111438283,-35.95125119360253,38.404592758441176,3.2626887552772854,74.3558439520437,243715.2714663601,13.798643260592463,-0.35894145151471024,-0.8472342806494964
S2,3,4,meditation,269924,271203,4217.562,4237.562,0.03196038526985736,13.733467327738035,-32.28371881036755,22.859326304684227,4.449293370744544,55.14304511505178,241419.70727459158,13.733504516629202,-0.5112512445920225,-1.0032434768026648
S2,3,4,meditation,270564,271843,4227.562,4247.562,-0.19840815311010246,14.839429921305369,-32.28371881036755,22.859326304684227,3.7342952098309947,55.14304511505178,281917.4991162286,14.84075625379494,-0.4410734470395865,-1.1493273323628945
S2,3,4,meditation,271204,272483,4237.562,4257.562,-0.016391137853104754,14.383189080102436,-30.770289300131232,20.960519308812646,3.757294951452762,51.730808608943875,264801.78788272396,14.38319841980142,-0.47099448193125193,-1.1134086933983922
S2,3,4,meditation,271844,273123,4247.562,4267.562,0.0958732820410152,14.303207412660358,-30.770289300131232,22.476753375902362,3.960695705072742,53.247042676033594,261876.39548901317,14.303528724611683,-0.47376176586637364,-1.0986704867987362
S2,3,4,meditation,272484,273763,4257.562,4277.562,0.008961451309539958,15.482302029743897,-35.81645192227829,24.956786106296523,4.379969240388573,60.77323802857481,306818.24825321167,15.482304623273036,-0.45433176624944094,-1.0947901022437008
S2,3,4,meditation,273124,274403,4267.562,4287.562,0.11068756526110082,16.406958442816794,-37.338827390511646,24.956786106296523,5.066119214584548,62.29561349680817,344576.68746421847,16.40733180871956,-0.479711561442347,-1.0809232106640692
S2,3,4,meditation,273764,275043,4277.562,4297.562,0.015198452391648987,16.02238376278904,-37.338827390511646,24.227327450158196,4.4893679406789495,61.56615484066984,328597.7759168524,16.022390971232756,-0.46004193863848714,-1.1093249786057306
S2,3,4,meditation,274404,275683,4287.562,4307.562,-0.06500101375302685,15.814167910844585,-34.03896234495517,24.571613163728458,4.18116116031765,58.61057550868363,320117.92876054463,15.81430149719473,-0.44281832623758993,-1.1610312296749181
S2,3,4,meditation,275044,276323,4297.562,4317.562,0.023696409504879168,16.88962246100268,-36.83344560578643,25.270443918392452,4.2701265898207055,62.10388952417888,365132.68274563795,16.889639084214608,-0.4458243713263356,-1.162486447396806
S2,3,4,meditation,275684,276963,4307.562,4327.562,0.07936981034970614,18.227693912002156,-40.98617629496558,29.316687343733893,4.168702956371131,70.30286363869948,425286.5598930372,18.22786671326174,-0.42954849666799266,-1.1358874927036862
S2,3,4,meditation,276324,277603,4317.562,4337.562,-0.253839122132647,19.137193112903425,-47.42927661283417,36.03436747708897,3.276285328007762,83.46364408992315,468859.64101181866,19.138876522421146,-0.3905363815138449,-1.0847767705196816
S2,3,4,meditation,276964,278243,4327.562,4347.562,-0.24418254797047972,17.63432001041588,-47.42927661283417,36.03436747708897,3.4883549253498836,83.46364408992315,398116.9502035037,17.636010528078263,-0.41797463324664086,-0.9679832835404887
S2,3,4,meditation,277604,278883,4337.562,4357.562,0.061652962766601815,15.37456762912636,-34.512838786066524,21.404236848545324,4.17201776850253,55.91707563461185,302567.84751410945,15.374691244717665,-0.46924915296987707,-1.1185876935187338
S2,3,4,meditation,278244,279523,4347.562,4367.562,0.1576972296009736,15.465459612748568,-34.33315730161578,24.970132048828756,4.537800408243585,59.30328935044453,306182.79609571956,15.466263590466216,-0.47236003905189267,-1.084963271619418
S2,3,4,meditation,278884,280163,4357.562,4377.562,0.0526367039898802,15.995122678787693,-34.33315730161578,25.578092287108845,4.17321916504766,59.91124958872462,327483.80176905624,15.995209286910727,-0.4424580710197172,-1.087866045272348
S2,3,4,meditation,279524,280803,4367.562,4387.562,0.06443178208245642,15.275175957792317,-33.69747147017942,25.578092287108845,4.470399242767395,59.27556375728827,298668.9945549553,15.27531184611492,-0.4534778292003356,-1.0845348984963266
S2,3,4,meditation,280164,281443,4377.562,4397.562,0.03412574336766774,14.000661616646664,-30.57719440723103,22.90484970208253,3.865193816781951,53.48204410931356,250905.20354586054,14.00070320627516,-0.456516682520512,-1.0559098908854287
S2,3,4,meditation,280804,282083,4387.562,4407.562,0.01459075076724139,13.746391958784605,-29.9898103251761,22.90484970208253,3.6833210556669718,52.89466002725863,241873.28611141886,13.746399702269173,-0.4501175869067343,-1.062708648158053
S2,3,4,meditation,281444,282723,4397.562,4417.562,0.018311329991698534,14.458804528852784,-32.47399063458885,24.37397225407592,4.117758983184531,56.84796288866477,267593.4255467262,14.458816124025502,-0.46234438718346527,-1.0972436037903044
S2,3,4,meditation,282084,283363,4407.562,4427.562,-0.30095828262180796,15.215988765674728,-32.47399063458885,24.37397225407592,3.5109898729631244,56.84796288866477,296469.61920642323,15.218964813843883,-0.41833579706946533,-1.1561150994099925
S2,3,4,meditation,282724,284003,4417.562,4437.562,-0.22741875666313244,15.924226452453919,-35.56660466093008,27.280910070363166,4.256004644432959,62.847514731293245,324649.8654718916,15.925850288129526,-0.4209939048432719,-1.1422230619247054
S2,3,4,meditation,283364,284643,4427.562,4447.562,0.05819821916400658,16.841683969916755,-36.88628597217232,30.964373458348074,4.572578802200084,67.8506594305204,363066.5036483391,16.841784524665577,-0.39894690539518535,-1.1289181575023464
S2,3,4,meditation,284004,285283,4437.562,4457.562,0.032710067696195444,17.25813227630719,-36.88628597217232,30.964373458348074,4.573170099681461,67.8506594305204,381240.5755072571,17.258163274666416,-0.383152216671816,-1.167258230437166
S2,3,4,meditation,284644,285923,4447.562,4467.562,0.2679244830220869,17.76624673416462,-38.385845185663534,28.426859854992497,5.402414838998165,66.81270504065603,404110.4723812068,17.76826684141753,-0.4396895798831418,-1.1325622681344654
S2,3,4,meditation,285284,286563,4457.562,4477.562,0.00557871593701984,18.625142883710907,-38.385845185663534,28.426859854992497,5.183515462881697,66.81270504065603,444026.8525577198,18.625143719196334,-0.42453449571193735,-1.139222313476381
S2,3,4,meditation,285924,287203,4467.562,4487.562,-0.08915465844836565,19.14308472929777,-38.94754634543858,28.350083767642577,5.296236665014154,67.29763011308115,469076.0211279314,19.143292337165946,-0.4214789858641737,-1.1709058372662238
S2,4,3,amusement,304868,306147,4763.562,4783.562,0.4142856726550367,47.912345904145226,-123.37966094641055,223.12436814769126,0.3750043724126487,346.50402909410184,2938578.589000997,47.914136981239984,0.9024391045375957,3.1253729003892747
S2,4,3,amusement,305508,306787,4773.562,4793.562,0.20312585080567533,36.13365428189897,-93.9633364196369,209.44590175324154,1.4511529533826866,303.4092381728784,1671273.2568000783,36.13422521481623,1.1642573126414837,5.699509078386031
S2,4,3,amusement,306148,307427,4783.562,4803.562,-0.5219567548457386,22.03376782922942,-93.9633364196369,49.58820835450225,4.107141242790638,143.55154477413916,621771.9854160823,22.03994926505763,-0.9338958970328839,1.6076722857500867
S2,4,3,amusement,306788,308067,4793.562,4813.562,-0.19379146874357098,23.836611661146904,-78.36989232181399,109.17305670810039,2.8425522442401894,187.54294902991438,727323.6615906333,23.83739940970244,-0.038807073391781785,2.933247014593798
S2,4,3,amusement,307428,308707,4803.562,4823.562,-0.04335855877208348,23.549633276014973,-78.36989232181399,109.17305670810039,2.8864904316696016,187.54294902991438,709871.4974712456,23.549673190925827,-0.04247912037259225,3.1852174822884756
S2,4,3,amusement,308068,309347,4813.562,4833.562,0.018195635672495204,14.851820288102147,-34.74896261278587,24.066941607817643,2.637006927656755,58.815904220603514,282338.4280975872,14.851831434245408,-0.43476774842413,-1.0358040519868061
S2,4,3,amusement,308708,309987,4823.562,4843.562,-0.032891759176693666,21.43157454648781,-69.37177967951034,113.33909782301131,0.027176475223426894,182.71087750252167,587921.2408441419,21.431599786518174,1.3897468644937747,6.569499886553665
S2,4,3,amusement,309348,310627,4833.562,4853.562,0.13325479425505368,26.843146252483635,-97.71923776791087,113.33909782301131,0.34262047105497934,211.05833559092218,922332.4896926953,26.843477002288996,0.689833968785851,3.1220538122220827
S2,4,3,amusement,309988,311267,4843.562,4863.562,-2.280684080920504,64.68750149991403,-493.9517459705317,291.9038455357456,0.43336681653277187,785.8555915062773,5362783.19382828,64.72769399707009,-1.8332268826379792,19.19154083241897
S2,4,3,amusement,310628,311907,4853.562,4873.562,0.0321129657516952,76.39766667892226,-493.9517459705317,291.9038455357456,-0.38727148719035587,785.8555915062773,7470853.766689638,76.39767342809779,-0.8814682504033333,10.391092284070215
S2,4,3,amusement,311268,312547,4863.562,4883.562,2.5543360476457067,54.53679680100546,-224.65771010728614,277.8499738342088,2.609578971611849,502.507683941495,3815407.1525868312,54.59658265824393,0.44054928312458885,5.331111118450371
S2,4,3,amusement,311908,313187,4873.562,4893.562,-0.18943537377143854,42.230915848629024,-214.1695441200844,103.54714499631906,2.480441317128328,317.7166891164035,2282862.258143772,42.231340721966454,-0.6580424355856076,1.66177670995335
S2,4,3,amusement,312548,313827,4883.562,4903.562,0.010003182170280312,36.8517413294618,-141.42430627184345,101.70495867203691,0.5960843927647187,243.12926494388034,1738305.2020188374,36.85174268711341,-0.3346873477423472,1.0348986124915571
S2,4,3,amusement,313188,314467,4893.562,4913.562,-0.008034326406839964,27.25018134593439,-133.246553528756,101.70495867203691,-0.628899135685707,234.95151220079293,950492.7333589905,27.250182530337504,-0.4159894986150906,4.3585664565355415
S2,4,3,amusement,313828,315107,4903.562,4923.562,0.14364172913020723,20.181023989294268,-114.98222724506154,80.96768887914753,-0.2914797011014334,195.94991612420907,521336.7836196074,20.181535179535235,-0.32611928624021774,6.355086550172954
S2,4,3,amusement,314468,315747,4913.562,4933.562,0.07385234875897688,27.29718686831407,-131.4091556338874,109.87577413590238,0.11236467672505812,241.28492976978976,953781.5873191366,27.297286771638596,-0.5222116068542778,5.072336523587593
S2,4,3,amusement,315108,316387,4923.562,4943.562,-0.41333906675321225,24.53031654333911,-131.4091556338874,109.87577413590238,-0.21146541475110797,241.28492976978976,770441.3169926667,24.533798705062388,-0.826392450239142,7.975743770580404
S2,4,3,amusement,315748,317027,4933.562,4953.562,-0.0819578820155588,21.634046978899708,-117.64871515257529,85.4447358943427,1.5459174458359524,203.093451046918,599089.5433979699,21.634202221937002,-0.6437145069631682,5.186534919038868
S2,4,3,amusement,316388,317667,4943.562,4963.562,0.06717053413907137,25.744488930273903,-117.64871515257529,88.62398801965028,1.9686360679281896,206.2727031722256,848362.5243669146,25.744576558212255,-0.20642168247244602,2.409511658530559
S2,4,3,amusement,317028,318307,4953.562,4973.562,0.2693922962605827,18.193447016432085,-60.722131188513494,88.62398801965028,1.5072894749933803,149.34611920816377,423774.83078272775,18.19544136724927,0.4272932191189655,2.5801711339281432
S2,4,3,amusement,317668,318947,4963.562,4983.562,0.1148838492547242,12.869912682302969,-28.232092933549694,21.279613100086063,2.188097442711944,49.51170603363576,212029.2489586207,12.870425429989579,-0.30687425183527495,-1.2071635127839162
S2,4,3,amusement,318308,319587,4973.562,4993.562,-0.17441927066002552,14.200682869507082,-30.76700546195533,32.10760639969816,0.8722575867950721,62.87461186165349,258162.96453413053,14.201753977670839,-0.21864185420114088,-1.130924713505091
S2,4,3,amusement,318948,320227,4983.562,5003.562,-0.2042596485247518,14.700487692634884,-30.76700546195533,35.57430138105277,-0.20373205121950516,66.3413068430081,276666.9573188162,14.701906692851956,-0.15070276284510037,-1.014669966557404
S2,4,3,amusement,319588,320867,4993.562,5013.562,-0.03762195122469118,13.581629870640542,-29.408980606376346,35.57430138105277,0.48131872187945113,64.98328198742911,236111.4692534904,13.581681978101585,-0.19565166120662222,-0.9989209589442867
S2,4,3,amusement,320228,321507,5003.562,5023.562,0.6237522700078163,82.1916528052814,-577.16756678882,331.7854075991735,1.713681227793954,908.9529743879934,8647496.777930573,82.19401959849792,-1.8997102402045356,16.84551445655895
S2,4,3,amusement,320868,322147,5013.562,5033.562,0.04385054903282874,88.81542516815846,-577.16756678882,331.7854075991735,2.4801784332218793,908.9529743879934,10096872.5384594,88.8154359932518,-1.5116638936439057,11.745742447712312
S2,4,3,amusement,321508,322787,5023.562,5043.562,-0.7692780578891044,41.06835620509895,-145.96477548306402,144.9954313766126,6.514135525899828,290.96020685967665,2159618.137752626,41.07556049671434,-0.30674911272910005,2.313128818673934
S2,4,3,amusement,322148,323427,5033.562,5053.562,0.27524966202405327,32.301230718906204,-79.8976123566812,45.261805171874315,10.730964223380363,125.15941752855551,1335609.9434655418,32.30240344513786,-0.6179094041153655,-0.9431915778953006
S2,4,3,amusement,322788,324067,5043.562,5063.562,0.04661846536292682,32.046713351161245,-79.8976123566812,45.261805171874315,9.38682414015742,125.15941752855551,1314552.3326627957,32.04674725916515,-0.6052748174654417,-0.9017554513263892
S2,4,3,amusement,323428,324707,5053.562,5073.562,0.044201478073361763,59.98463370731129,-434.10927114132033,190.5756561879048,9.17972693283242,624.6849273292252,4605642.540506842,59.9846499929021,-1.9097997192144185,11.078903190114938
S2,4,3,amusement,324068,325347,5063.562,5083.562,0.4688560651327206,78.30641253212094,-434.10927114132033,190.5756561879048,9.571845263623661,624.6849273292252,7849106.009165466,78.30781614666904,-1.606449416487927,6.0530349143163935
S2,4,3,amusement,324708,325987,5073.562,5093.562,-0.6438890846398121,58.14993723030149,-388.2981851260809,160.16635556489916,5.779999904698713,548.4645406909801,4328742.135092891,58.15350198432869,-1.8300355684636855,10.756625009310005
S2,4,3,amusement,325348,326627,5083.562,5103.562,-0.4456597951719532,55.1862824271538,-283.3088699947209,243.65899348865366,5.121541918608652,526.9678634833746,3898527.207401749,55.188081872652695,-0.2412398332801582,8.130071552329502
S2,4,3,amusement,325988,327267,5093.562,5113.562,0.5303832057463691,55.04372617657185,-283.3088699947209,243.65899348865366,6.175728240017083,526.9678634833746,3878519.1651153397,55.046281416153434,-0.2746931949811129,8.270696821273837
S2,4,3,amusement,326628,327907,5103.562,5123.562,0.3590547530770799,25.925913323552187,-59.22077724007833,81.60653754565945,6.214396485408944,140.82731478573777,860520.8345293415,25.928399525926164,-0.4596957805066676,-0.6692430371575169
S2,5,4,meditation,351780,353059,5496.562,5516.562,1.0174606981658325,68.72721326934303,-481.6679148121023,295.510904407329,2.3388336980228512,777.1788192194313,6047315.289653853,68.73474427130775,-1.0371669008898219,9.326217805953721
